linkid,click,pageview,preview,total_events,click_rate
4909c359-b72e-52af-a2b2-550c217fcc68,0,1,0,1,0.0
8ec78feb-5d24-558c-8bae-ccf0d49a7562,0,1,0,1,0.0
8ef34666-c63c-5978-aa26-04df5ec760f5,0,1,0,1,0.0
8efe1fd7-4f7d-5e5d-993e-6f92bfe67ecf,0,1,0,1,0.0
ac33e71b-209d-5503-a276-14ca46372a81,0,1,0,1,0.0
ac117d51-d82f-4c3d-a17e-8578351ac601,0,1,0,1,0.0
8efff160-e20d-53fc-a956-cecd1d32c377,0,1,0,1,0.0
ad79f908-456e-51c7-8c82-bb7656a811ed,0,1,0,1,0.0
47e0979f-8b63-5a5d-9ec6-671a7bf74543,0,1,0,1,0.0
8e71e6f7-2bef-5462-bd7a-5e7ee3049c60,0,1,0,1,0.0
ae5acf7c-6784-433d-8a0a-9699bdc7485a,0,1,0,1,0.0
4692fd45-dcf2-5d5f-a7ba-bfb615dccc85,0,1,0,1,0.0
46af71bc-2961-5d9b-b8a6-7600a1bbc8a9,0,1,0,1,0.0
46bde042-d243-5cc1-9251-5073404e7666,0,1,0,1,0.0
46e3fd44-7383-5b62-b709-59cc442e62ca,0,1,0,1,0.0
46fc4dee-f5e9-5ed8-84c7-5df365419043,0,1,0,1,0.0
ae6f22b1-e9a9-5cd9-8816-f28ac76fc240,0,1,0,1,0.0
472a0b14-e10e-524c-a13f-e0c69e982f7c,0,1,0,1,0.0
4767c6c0-0b55-55e3-8259-7e3b0cecfd3b,0,1,0,1,0.0
ae54adee-80d7-51e6-9417-3faa988f8bef,0,1,0,1,0.0
47b52fb5-c1f3-494d-9872-89d8e5ad5ea0,0,1,0,1,0.0
8e56f9d0-e978-547e-a684-7bd000c733a7,0,1,0,1,0.0
477682d8-5c19-5e98-ba90-07954b22db90,0,1,0,1,0.0
ae396a36-53fa-5ecf-ad0b-8daf92e9c5bc,0,1,0,1,0.0
8e57701b-3311-51f9-97f9-35330b2b925c,0,1,0,1,0.0
478ab137-046b-5400-9dfc-2266d5c7da25,0,1,0,1,0.0
adbfdeb9-c43b-548c-b768-147c718e12af,0,1,0,1,0.0
47a91ed7-f0e4-53cb-8f7c-ad16153bee5c,0,1,0,1,0.0
adba07a5-e68f-5c5c-af74-53f671c5c83b,0,1,0,1,0.0
612800ac-165c-5146-9c66-463f5402b10c,0,1,0,1,0.0
50941de1-6e10-5694-831e-6a6937b82ea5,0,1,0,1,0.0
8d6c3721-8561-5d22-9dec-bf206d19f424,0,1,0,1,0.0
9a53b0a3-9ee6-5bb7-8863-cd4419150639,0,1,0,1,0.0
961e6bbe-d462-5f83-b782-caa0fdabb4b8,0,1,0,1,0.0
9bfeb327-8454-53ba-ac6a-e7cb0a2ccb45,0,1,0,1,0.0
9bf7aa9c-abeb-41b2-b424-3bd3ef236907,0,1,0,1,0.0
9bed85ec-d0d8-5c0c-b84a-1d3dfceb4041,0,1,0,1,0.0
5e978cf4-f6dc-5f91-b522-40c98a2d327a,0,1,0,1,0.0
9be27d8b-9db1-59a7-8fbe-bf62fd767450,0,1,0,1,0.0
963f8753-d9a8-577c-bec4-a4dec0ec6fb1,0,1,0,1,0.0
5abaec18-00c1-598b-9455-f93c70b863e0,0,1,0,1,0.0
9b4b6f31-302b-5e4b-a6ac-d7b47432e5ca,0,1,0,1,0.0
5ad0bdb8-11e5-5e96-afcb-4b4feb843b14,0,1,0,1,0.0
9b281528-5550-5e3f-bb3c-c322a771569b,0,1,0,1,0.0
9b1eb976-23fe-5028-aaa0-98efed74ba8a,0,1,0,1,0.0
9b1e5fb6-53e0-54ea-8d5b-30e80dbe289d,0,1,0,1,0.0
9ac300a3-869d-5673-bbb6-e53ea7eb4744,0,1,0,1,0.0
5e76d1e2-f2e0-564b-9737-064b6fbacc58,0,1,0,1,0.0
5b4c4ff3-e826-5b39-a352-8f932e41627e,0,1,0,1,0.0
9aa94b5b-11b6-55e7-9f93-fa003fd092b3,0,1,0,1,0.0
9a75e7e9-2da7-563a-8e82-b18c50225ec1,0,1,0,1,0.0
5b5de724-e081-5a24-87d0-e24787ed6972,0,1,0,1,0.0
5a242d83-e6d7-578b-ae1a-da70ea92838d,0,1,0,1,0.0
9c32125c-27bb-53ae-83dd-5cf2b80cbc33,0,1,0,1,0.0
9c5dbf9f-9aa3-5817-a0a8-8059fec0aa36,0,1,0,1,0.0
58fbc3eb-7b38-5fad-b3dc-a1af79590023,0,1,0,1,0.0
58adfe6e-411f-54c8-8942-eb664f6bb318,0,1,0,1,0.0
957ec2dd-2691-5a1e-8ffd-ff0f7fb7c7d2,0,1,0,1,0.0
9596e395-fd17-535d-8477-18b8ac3dea68,0,1,0,1,0.0
9dada7bb-6aa2-5667-b9cb-ad26de037014,0,1,0,1,0.0
95aa3c60-ac48-54a4-b722-5cf049142a79,0,1,0,1,0.0
9d516034-2820-5411-95f1-0aa81efaa3dd,0,1,0,1,0.0
95b9b541-275b-540d-b3e4-f911fdf8d9da,0,1,0,1,0.0
95bd8c4a-16be-51ea-b445-568f31981586,0,1,0,1,0.0
5905d834-b20c-5e28-97c6-1b5ba2c867cb,0,1,0,1,0.0
59a3a721-3567-5115-9537-d8dc91f9225e,0,1,0,1,0.0
590b2f77-216a-5d0d-9ceb-d587843d89ba,0,1,0,1,0.0
592768e6-2444-576a-8780-89045f616bd6,0,1,0,1,0.0
9cbc1a2b-ea74-5fa1-9017-76df8d83f83e,0,1,0,1,0.0
960f52d6-7126-579f-b4c1-db641b417690,0,1,0,1,0.0
595e13ac-2631-59f8-9c67-79c46890eb74,0,1,0,1,0.0
9c9197c5-4dd0-5182-b50a-5ae8497bd7b9,0,1,0,1,0.0
5974f6c6-c190-52e7-bf5f-b5e583b24898,0,1,0,1,0.0
599ee04b-d179-51f6-bfe7-6f0e3f0f30e3,0,1,0,1,0.0
9a654f95-47ae-5ce0-a23e-5229181fde21,0,1,0,1,0.0
9a4a2291-4d2e-5d23-acd9-5ca49735c4c1,0,1,0,1,0.0
5eb87244-1ef4-565e-8c0f-34ea1c0c1100,0,1,0,1,0.0
9a330060-d3f8-5ec8-8930-f95fd4a99d0c,0,1,0,1,0.0
985fac35-9019-5926-9699-79a468ffca42,0,1,0,1,0.0
5c6dc432-6443-55e6-aac4-77c5fa43edcc,0,1,0,1,0.0
5c701458-6001-5177-a289-004eb9e16c00,0,1,0,1,0.0
5c70ad00-4522-5459-ae10-22e1424f6df2,0,1,0,1,0.0
5c71e3e0-62f7-5c4b-8f94-7a801b29c215,0,1,0,1,0.0
5c914fcc-c66a-55fa-9b04-45071e380602,0,1,0,1,0.0
97e964e6-1805-56f3-9e68-6641c6f31562,0,1,0,1,0.0
5c945313-1640-5e58-bc26-583eb3c5d791,0,1,0,1,0.0
5cbbc3cf-4812-4219-bc5d-00bf42703c15,0,1,0,1,0.0
5cc1837a-6369-5032-823f-fded87e5807e,0,1,0,1,0.0
5cc2b5f1-baad-5bb4-9d32-b9e17af76749,0,1,0,1,0.0
97a33e74-9953-5aa3-9589-c1fa3355c45b,0,1,0,1,0.0
9790c808-2c94-52e6-8647-0a9c17142180,0,1,0,1,0.0
9786d519-a079-5dc1-8d0b-58e8a87f981c,0,1,0,1,0.0
5cee57d6-91af-5153-8579-e62c9f48ef0e,0,1,0,1,0.0
5cfc5f89-1258-5bcd-a8c1-dc58eb84325a,0,1,0,1,0.0
974ef7bc-13d6-5f39-8260-dcf31563b1c7,0,1,0,1,0.0
971f2391-76ee-517d-bfee-dd31851cad11,0,1,0,1,0.0
5d2b0898-e487-5d43-ae49-46239b9c1047,0,1,0,1,0.0
5e04be9f-e855-5227-809b-cd896c447d4a,0,1,0,1,0.0
9894eea1-c4dc-5d28-a7e7-f9de93abb698,0,1,0,1,0.0
5c36b797-fe05-5963-b2fa-02e1de3da975,0,1,0,1,0.0
5e69efe2-128e-5275-b1e8-0f307363f990,0,1,0,1,0.0
969cc4dd-84e7-5dee-8a52-e85a58aba850,0,1,0,1,0.0
99f3a51f-f19e-511e-95dd-b07a1277dc69,0,1,0,1,0.0
99d5dc7d-aea5-54cc-96b9-6e345daafd15,0,1,0,1,0.0
99b6c0a9-42d3-5928-872e-9dbfcbfca408,0,1,0,1,0.0
99b10aac-b0bf-5762-b035-ebecf1c8b2e4,0,1,0,1,0.0
5ba16db3-b723-51bd-b417-832104c9a6ca,0,1,0,1,0.0
5bad3d3c-9704-514b-90ff-49f087e2724e,0,1,0,1,0.0
96c5ef7b-bdfb-5229-8fbd-668b24a47f45,0,1,0,1,0.0
5e3aa3c5-b947-5ca4-986b-e51afe4fec64,0,1,0,1,0.0
96ec5c14-91ac-59c0-b977-6ea482dd40a8,0,1,0,1,0.0
996b5474-612b-5c15-90a0-606a590032ab,0,1,0,1,0.0
995bf6d0-bc81-5830-a13b-551667ddac74,0,1,0,1,0.0
5be819db-7089-5adc-9ce3-c23f33f155b8,0,1,0,1,0.0
98fd30bc-2e12-5b36-9efd-754f1cef3e9d,0,1,0,1,0.0
5bf54dfd-2c1a-5a9a-8ede-a40b34696e56,0,1,0,1,0.0
5c074f49-294b-5168-9ed5-8084938d1a3d,0,1,0,1,0.0
5c1f0340-5235-5bb1-bf72-fdfbb0564c66,0,1,0,1,0.0
98ca6bbd-a255-4dcf-9e0e-8a070ba9a386,0,1,0,1,0.0
586d68d6-1de0-5e61-b906-3a2f293dc3a5,0,1,0,1,0.0
5ebd0e7c-a624-5e49-933b-060209d30cd4,0,1,0,1,0.0
9202a278-71cc-5d4a-a104-f73f89d5f038,0,1,0,1,0.0
550c17a8-235a-510a-aeb5-616426a0a67d,0,1,0,1,0.0
a2c63808-6c52-50f4-a9fa-ea31f66227d1,0,1,0,1,0.0
a2b5cff6-f971-5763-a35f-6589eff50636,0,1,0,1,0.0
92bf314a-0227-55d2-b1cd-9f229024c58a,0,1,0,1,0.0
6000202a-fd3b-5dae-a56e-7e35c34c2b3b,0,1,0,1,0.0
5fd793db-1209-5f18-9137-3c7f8749d77d,0,1,0,1,0.0
a2489378-0f04-5344-b5e8-b5fcc688726d,0,1,0,1,0.0
a224c5d8-4b3c-5996-b15e-f9c43b8374f7,0,1,0,1,0.0
a1cb6928-7dd7-5545-ade9-02d30e6d5bd4,0,1,0,1,0.0
a1c1433c-75f0-599a-929a-2821dfc8f1a1,0,1,0,1,0.0
934acdba-3bfd-52a3-aeb6-9383eb4ae4fb,0,1,0,1,0.0
a1a3f9b8-a583-5cb7-87b0-67ab77e60b83,0,1,0,1,0.0
54166799-1895-4f35-9b2f-b249c2f7a351,1,0,0,1,
a16bd937-4a42-57f7-ae9b-db6f0af41e9d,0,1,0,1,0.0
93520b01-e084-5f5e-befb-d67725bb4bce,0,1,0,1,0.0
a154e2e0-797c-529b-98b5-bee4c88674f1,0,1,0,1,0.0
5f64a9fd-669a-5dff-9203-537cb305155d,0,1,0,1,0.0
a12a00fe-1224-575e-bb8d-c21ce44f572c,0,1,0,1,0.0
548b6882-44dd-446a-b6bc-46252c5ff5f6,0,1,0,1,0.0
935c8291-b6f9-531a-8b1e-ce80a5579447,0,1,0,1,0.0
6047dfbe-67fe-5fad-9153-f666a3f984c9,0,1,0,1,0.0
a30d9d5f-d84c-5a67-afb8-c5cbeeadde4f,0,1,0,1,0.0
926a7574-14bd-5134-8d51-d04d3cc673af,0,1,0,1,0.0
60a226ce-7b28-50f7-9915-ce4c8a68cdfc,0,1,0,1,0.0
60e6f6ed-719a-5c43-be1c-1ec0b658bf8f,0,1,0,1,0.0
a42fea66-e038-55ae-ab2c-14a3c295eec8,0,1,0,1,0.0
a42a1db6-652e-522d-bbb5-ec29b37eec06,0,1,0,1,0.0
9219e937-0cb9-51bf-9ce5-25fcdbc40424,0,1,0,1,0.0
a405dc03-ef9a-5080-a130-26ed18d79f99,0,1,0,1,0.0
a404c80c-1d0c-54d7-8082-f3ea15590ffa,0,1,0,1,0.0
a3f841cc-cb1e-53ec-8b6a-12bf5188b888,0,1,0,1,0.0
a3f6ebe0-8cf6-5b98-bda9-a010947bc756,0,1,0,1,0.0
922be026-0a42-547c-980c-555e32748d07,0,1,0,1,0.0
60582bc3-11c1-5594-9440-df8a16499224,0,1,0,1,0.0
51bc6157-8787-52bf-9711-9ab1a5c53ced,0,1,0,1,0.0
922c270e-0973-5e32-bc0e-e64a4a08466e,0,1,0,1,0.0
a3b8c53f-fd81-5644-8f9c-24e606030af5,0,1,0,1,0.0
51f88c84-e39e-5276-9b3f-7ccd464ef5f5,0,1,0,1,0.0
922ea3c4-29c4-587c-954d-20fba6578be8,0,1,0,1,0.0
5229a8b5-9b46-59c4-9188-0b07c15852fe,0,1,0,1,0.0
60859f85-0504-5e3b-81ac-0b58891bec8a,0,1,0,1,0.0
607d6fd8-70c4-5cd7-aa6d-b77a0c113425,0,1,0,1,0.0
a1253256-cbf9-56be-93dc-1ac32c94fa5d,0,1,0,1,0.0
937cb50d-3dc4-5844-970a-0ad0ca64be7b,0,1,0,1,0.0
9e553cef-de61-5c3e-baa6-82ad5a1018da,0,1,0,1,0.0
9396a19b-6ee6-5f5f-837a-3f84f4902cd9,0,1,0,1,0.0
9f900441-7c56-5b60-9a89-f984a66bf2cb,0,1,0,1,0.0
946a1f74-7fe2-5c40-b818-ede871cbd53e,0,1,0,1,0.0
5f34568f-1a88-5480-bbe9-b5f5a93a1ad5,0,1,0,1,0.0
9f49b9ec-c1e7-5a17-8eaa-ad11ddb7fb1d,0,1,0,1,0.0
5f273864-5b64-5705-bb52-758868cbf302,0,1,0,1,0.0
5f1beb87-0813-55cb-97bf-0895600d2ddb,0,1,0,1,0.0
56f6903d-2c7a-5612-ab23-1f36239b2755,0,1,0,1,0.0
9f0d9237-d246-5648-b59a-86495d394ae6,0,1,0,1,0.0
57148bf9-9441-5a2b-b3d1-a49be0872378,0,1,0,1,0.0
94e9c684-498a-55dc-ad9c-ae3af56e5d2a,0,1,0,1,0.0
57548f99-81b3-5874-8c95-fe0e40012ef5,0,1,0,1,0.0
9ec0d737-095e-52bc-aa29-02b434c259d7,0,1,0,1,0.0
5760a02d-23ce-5fa6-96cc-24795ed7d8d2,0,1,0,1,0.0
9e90713c-f932-526c-bedb-66b26c5c64da,0,1,0,1,0.0
5784b4a7-aee0-5972-bc20-0b0203615c45,0,1,0,1,0.0
5f14db2b-e388-5ccc-8e4f-d8fc7d170284,0,1,0,1,0.0
9e613953-702d-47a0-b9b3-9fc1c907a2e7,0,1,0,1,0.0
94faef99-38c5-5001-9a91-dee4d1e5226b,0,1,0,1,0.0
5ef058db-97d6-544a-af63-64f12db661c0,0,1,0,1,0.0
945f9efb-1846-5a4f-8e6f-8f6d4e16cb19,0,1,0,1,0.0
9fbf82a0-f584-5a87-870d-6474b1a626b7,0,1,0,1,0.0
9fe91498-b4a3-58d8-98e4-82466cc2b73f,0,1,0,1,0.0
9412e200-d1f7-5ac1-a69c-2ef3f4595292,0,1,0,1,0.0
93a2aaf8-33ac-57b2-bae4-7bc3a28bbf41,0,1,0,1,0.0
556857aa-2641-5973-9692-9e949440bda7,0,1,0,1,0.0
5f5ea614-8d3a-581e-bedf-ab876f2169a5,0,1,0,1,0.0
a0d37c1c-a910-5bf9-a973-fce4f7779802,0,1,0,1,0.0
5577fdaf-209c-5b0f-b129-68485aaff540,0,1,0,1,0.0
a0c3983e-ac06-55e8-8cb2-5e2b175b9152,0,1,0,1,0.0
55a1a682-3d9a-5bf1-9abe-780bdccdb8e6,0,1,0,1,0.0
a05d8198-7043-5b88-b7f5-f0f6b73d07da,0,1,0,1,0.0
a04bbbfc-c800-5924-895d-be99bb734630,0,1,0,1,0.0
a006b447-ab73-5e38-b0db-d91ce472709a,0,1,0,1,0.0
5f54f4b9-abee-5b03-8192-8a948c7a1300,0,1,0,1,0.0
a0468389-75b4-51d3-b535-3e9bbc3103de,0,1,0,1,0.0
a03dcc13-b60d-5b4b-9087-607f3167a10f,0,1,0,1,0.0
944b175d-9408-5527-877e-8c3f3912cfd8,0,1,0,1,0.0
5620f652-2f14-5b3f-a797-29812d727bf2,0,1,0,1,0.0
5f536de6-cfa8-5bf0-bcf1-0b0f80954b0d,0,1,0,1,0.0
a01d472e-8db7-5dad-a348-c5d1ff6dde7b,0,1,0,1,0.0
a0100604-4031-5ec5-8b12-b2f239c3dfde,0,1,0,1,0.0
438ac0a7-173d-52fc-88df-8ed75b62a137,0,1,0,1,0.0
43469ba9-aa21-4264-8d11-c42e7441129f,0,1,0,1,0.0
28fa8f66-6f20-4e4d-92ba-b45d0956f7bb,0,1,0,1,0.0
894b373d-590f-5b72-8094-80712b92c6c6,0,1,0,1,0.0
c5d0a710-207b-5ba1-b735-4dc330fe2bba,0,1,0,1,0.0
c5c662fc-d889-5ebe-b904-cf3978e88a14,0,1,0,1,0.0
3131b4b2-6131-5637-8968-670a25223473,0,1,0,1,0.0
6833506e-a75c-505e-8752-93fd9618c952,0,1,0,1,0.0
3149f202-2aa0-5ea8-93f1-f0232e4e3ab3,0,1,0,1,0.0
c5820dec-d36b-5788-b15d-d6da0ef919e1,0,1,0,1,0.0
315805b8-c1a4-5547-b559-1816036188ea,0,1,0,1,0.0
c536ed8b-b298-5e5b-9bc1-f74d0bf0afeb,0,1,0,1,0.0
67f292fc-b79a-5a87-9aea-ea6e300a4ca0,0,1,0,1,0.0
316bea75-087d-5a1c-8064-4d4cda40dc89,0,1,0,1,0.0
c4bbd7fd-58b4-5088-ad04-212795bc19bd,0,1,0,1,0.0
c4ba7aa7-967e-5503-b725-d4628803997f,0,1,0,1,0.0
67db6e25-3e67-5657-840b-408951f9597e,0,1,0,1,0.0
67d58af1-d34d-5523-bcd6-4b0af02389d2,0,1,0,1,0.0
3206e086-74d7-5635-a550-2573906688c4,0,1,0,1,0.0
c45aa7a1-5e49-5085-afe3-a09c2bffe002,0,1,0,1,0.0
c4582a22-dad2-5879-83c1-e5f3ab2a572d,0,1,0,1,0.0
c4541f5b-4378-5100-bf73-73910a330704,0,1,0,1,0.0
325a064b-fa6e-4b78-a45d-1aa2d101ca23,0,1,0,1,0.0
312e61ba-f314-51c7-81ad-cba92d1fd4aa,0,1,0,1,0.0
31186975-1d9c-572d-9734-8392542d673f,0,1,0,1,0.0
c6000172-621e-4a01-99fa-64291733f3e7,0,1,0,1,0.0
c784ac45-c72b-5395-b47f-cd8258f85d5b,0,1,0,1,0.0
2fb3c4ec-bc14-5577-9193-45e52b2c2e03,0,1,0,1,0.0
68feb635-e01f-57eb-b7e4-baf9a07c49e1,0,1,0,1,0.0
68c97675-584c-505c-8112-29720fcae6be,0,1,0,1,0.0
c7d24906-0259-59e9-9a89-b7fdfa55b9a9,0,1,0,1,0.0
2fd90063-a510-5810-a83d-b671f67a8085,0,1,0,1,0.0
2fe3e4da-b787-53bf-bc3e-ea9da52e3c1f,0,1,0,1,0.0
68bc1b19-2a4b-5efb-9d55-f271728106f9,0,1,0,1,0.0
883905c0-a4eb-5b0a-b60d-3b71843fc000,0,1,0,1,0.0
8847be08-acfb-59b5-967e-9e3684d4407b,0,1,0,1,0.0
3108ff75-c544-53b1-8fe8-70576def2b45,0,1,0,1,0.0
885402a4-efc8-539f-b67d-1fea40713be3,0,1,0,1,0.0
88693cd3-c737-5530-905f-994fcfcf71b8,0,1,0,1,0.0
8884a6d6-4810-5c42-83c3-f338bdb0b880,0,1,0,1,0.0
8892d7f1-2765-51de-bdcd-82dfb1ae08c8,0,1,0,1,0.0
30d27d7e-3cdf-5452-8ef5-8c7da9db5acb,0,1,0,1,0.0
c678721c-87b8-58aa-9023-ab247f35ea6c,0,1,0,1,0.0
30dc7884-c795-53e1-8a38-8a0fb92fbc1d,0,1,0,1,0.0
30e83292-e9c9-5a3a-b5b7-003ae66d150d,0,1,0,1,0.0
c4303e79-5656-5ce3-b2d5-8818c3ae7ca9,0,1,0,1,0.0
c41f541c-6714-5bdf-ac2c-c2a3c63cc72f,0,1,0,1,0.0
2ef5a3d2-cc6a-598f-a35e-16b008849b27,0,1,0,1,0.0
3294e01a-88fa-5161-93f7-ef87b50851a1,0,1,0,1,0.0
c22de55c-5548-55bb-8fd2-6b4e63279d0c,0,1,0,1,0.0
346941cf-5ce6-55c2-b900-5b9fb67ec7ca,0,1,0,1,0.0
347da3eb-7962-5e9c-badd-3cf3069cd6c1,0,1,0,1,0.0
670c3371-9ed8-5b87-a66f-db1d3cb9a7c1,0,1,0,1,0.0
c20e851b-8878-544c-9557-13c3b71d91fa,0,1,0,1,0.0
34c924ee-8cc9-5404-87fd-381445f2746c,0,1,0,1,0.0
351584f8-0eda-5164-a08b-c2ed4d7841f6,0,1,0,1,0.0
35239d51-bb42-5339-a7d0-afeace8b0fbf,0,1,0,1,0.0
35317b04-0aca-54d4-b256-d78a07496248,0,1,0,1,0.0
c1bf2f93-eafb-55c9-96c6-0b78454e01d4,0,1,0,1,0.0
353e560e-0731-5b57-bbb7-e0bcbe335a4a,0,1,0,1,0.0
66c3a921-7583-5fd0-8351-19ad2bbc5497,0,1,0,1,0.0
35888ec4-c9e4-51b6-bda0-a5d40fb741d9,0,1,0,1,0.0
c1845d25-d059-56dd-9656-054afece2fc5,0,1,0,1,0.0
66a117f2-eed6-5904-a55c-28d85ea99383,0,1,0,1,0.0
c166583c-63d4-5869-a9fb-4a44e3af134d,0,1,0,1,0.0
35de638b-4c73-59ab-b496-bb3d2021791b,0,1,0,1,0.0
c15230e0-eb2c-52c3-90b6-029562b7ba09,0,1,0,1,0.0
66720c41-b77c-5e85-ab06-651a57940b17,0,1,0,1,0.0
c234bac9-d3d0-5c64-9cd2-6aabe2dcc0c8,0,1,0,1,0.0
c23ff738-f224-5523-b1d8-d95e7d3dd9ff,0,1,0,1,0.0
67177a47-ecc0-5de7-888a-481b70e9893c,0,1,0,1,0.0
c31dada7-171f-57b5-b100-8644fc15c622,0,1,0,1,0.0
32cdf6e7-db55-5f8f-a838-61474934163b,0,1,0,1,0.0
c3eeb2f5-ac4a-5954-a902-54f1a0572869,0,1,0,1,0.0
32d43a37-3eff-52b6-823d-811a2663da1a,0,1,0,1,0.0
89512d8f-4ff8-45ec-add7-e32db469cbc7,0,1,0,1,0.0
895bc9a7-060c-5f40-8b50-0b209de71c8d,0,1,0,1,0.0
3358e6c2-8dcb-4498-9f11-dd29c6b75764,0,1,0,1,0.0
c3406e28-c58f-5e54-9d6e-1ddc45847343,0,1,0,1,0.0
339b54c8-cbd2-548f-aefa-727c299b9006,0,1,0,1,0.0
33a64ba2-da0a-5652-a6ad-20f7b6293ade,0,1,0,1,0.0
899d3f34-43f4-5d42-8f4c-1c185bf504c8,0,1,0,1,0.0
6774696c-c865-5ff0-baae-fdb007a1ab02,0,1,0,1,0.0
33e9423f-c218-48b2-875d-3522c5c492be,0,1,0,1,0.0
33eb14ec-6997-5b9e-99fb-65b1c0996849,0,1,0,1,0.0
33ec7996-2b56-5ed8-a074-88b81672be20,0,1,0,1,0.0
c2b1f6f4-1eb8-52d8-bf43-8bb324bbd9b6,0,1,0,1,0.0
c2a58ffe-65a8-5260-8f51-a028e254a26c,0,1,0,1,0.0
c28f4f81-8150-57b3-be41-474cc66588c4,0,1,0,1,0.0
6737c2d6-68d4-5c06-81a6-332f3da2d30d,0,1,0,1,0.0
2f0732b8-7283-575b-9cf2-70ebba12606d,0,1,0,1,0.0
c845c565-ae7d-59aa-8cd0-f0a7c4f775ed,0,1,0,1,0.0
c12ce9b4-7d91-53fc-9d66-30d5d9bfdf3d,0,1,0,1,0.0
cba92f40-025a-57d0-a756-12836564b44e,0,1,0,1,0.0
cd338f89-866c-50c5-a27c-3711b4ee99d2,0,1,0,1,0.0
cd2400b3-5af5-565a-a64a-173a35af16e6,0,1,0,1,0.0
2b5c8f53-15eb-551a-a09e-3f4b52ffd6e4,0,1,0,1,0.0
ccf3dbe6-850a-5f8e-93ec-181f39975d68,0,1,0,1,0.0
8654548d-913a-505f-9ca2-47204af2f535,0,1,0,1,0.0
2bb36de6-7c28-5750-b2c0-7839803bb629,0,1,0,1,0.0
cccbcb9f-6494-5b9a-916c-100087f23ae9,0,1,0,1,0.0
ccc6d3eb-e166-5f5f-874c-88c15df40ad8,0,1,0,1,0.0
2bc00ec0-1de8-5949-9112-d5fbbbeb6a8f,0,1,0,1,0.0
cc9b5c90-2367-5f67-a3b0-de273d99438b,0,1,0,1,0.0
5d6eb4b1-96f4-5147-8ae8-469fb27535df,0,1,0,1,0.0
cc769214-303b-5a41-876d-8d89bef66117,0,1,0,1,0.0
cc5ded41-1774-53fb-92d1-7a5fee2adc5a,0,1,0,1,0.0
866c6ba7-5bc8-58c0-a911-05b3a5a59375,0,1,0,1,0.0
69cbcc93-52bd-559e-92f8-809ec8cc1335,0,1,0,1,0.0
8681f60b-766a-542b-986c-c35976d5eea2,0,1,0,1,0.0
2c46f9f7-1b7b-5d8b-b06c-8a8282372e84,0,1,0,1,0.0
2c8f313e-5468-55b4-b35a-11c5e5774a40,0,1,0,1,0.0
cbc15680-3c23-5bda-99da-9a12c8ac5797,0,1,0,1,0.0
2b43e422-d163-5c7b-a498-2daa92227fba,0,1,0,1,0.0
cd7b41ba-e192-5c2f-ba74-a7e6153a5aa0,0,1,0,1,0.0
2b2d8bf1-a182-5e9b-9036-6a27699e8696,0,1,0,1,0.0
2a646d79-2055-5306-86a7-de1a254b01f8,0,1,0,1,0.0
6a2cb952-46bd-5875-b78a-bc41a396ee2a,0,1,0,1,0.0
85e0e3df-7d62-5b96-ab50-4e6df9611e02,0,1,0,1,0.0
2973121e-215e-5a94-8580-6ab8ad5f019b,0,1,0,1,0.0
2998da43-e864-5f1d-8e39-7a8b5c8c3759,0,1,0,1,0.0
85f1df2d-4a57-50f8-8fbf-533179f535e6,0,1,0,1,0.0
ce88f6e6-b6eb-5b1f-8f4c-142217154829,0,1,0,1,0.0
2a34078b-6845-5b56-b6e6-2ca3b2be0b3f,0,1,0,1,0.0
69fc6a5f-950a-52d6-93f0-cfca63247ae7,0,1,0,1,0.0
2a85adcd-595d-5c25-8205-5617320ac2ac,0,1,0,1,0.0
69d0715b-9405-56be-9e0e-a5f5655971d4,0,1,0,1,0.0
2aa19138-7dfc-5b7d-bac6-f467b181cf58,0,1,0,1,0.0
ce478feb-1e59-5fdf-a352-594a949ce61b,0,1,0,1,0.0
ce44c751-43b4-566a-874a-c25f6fcb266c,0,1,0,1,0.0
2aa7136f-9634-5117-b117-acebf38f3297,0,1,0,1,0.0
2ab4425a-4d03-511f-8ff2-0b74a15a73f6,0,1,0,1,0.0
2ab5bb86-f03e-5682-ac3b-5cb820fffd4c,0,1,0,1,0.0
cdfb2aab-83cc-500b-94f9-08b75a4b7104,0,1,0,1,0.0
2abac4dd-45ea-5270-b302-6c96c32d62b2,0,1,0,1,0.0
2cabaeaf-0c9b-505b-8120-2d209853d2d6,0,1,0,1,0.0
2cb3b890-c516-5166-8031-c2ac07b36f86,0,1,0,1,0.0
2ebd640e-26cf-5d04-94d0-ad7634838b9e,0,1,0,1,0.0
86ab604a-23dc-5fdf-af0b-5dcc372bbd2d,0,1,0,1,0.0
2e13a08c-08f3-5826-bfb0-78889733cf82,0,1,0,1,0.0
c9f01894-8967-5c0d-ac88-a90305584e28,0,1,0,1,0.0
c9e8b391-14fe-509e-a699-352406606d28,0,1,0,1,0.0
c9d045ef-0c11-5852-bb79-00c920c3463f,0,1,0,1,0.0
877fdca7-fd40-5ca4-96e5-514403fb2e94,0,1,0,1,0.0
c9a34830-9240-5a23-8270-9eb0d15e8430,0,1,0,1,0.0
c97fe810-ea49-576e-acf4-dcc9be2224be,0,1,0,1,0.0
2e3ad358-96ac-5acd-b03b-67472aa84faf,0,1,0,1,0.0
2e5522ea-6132-5520-a43f-c2a94f99f5e3,0,1,0,1,0.0
